FID_1,Slope,Elevation,Curvature,Flow,Riverdist,Drianageden,Geology,Rainfall,SPI,TWI,CN,flood_label
3338,17.587415,814.939375,0.026,27.87125,573.077817,0.875338,3,1546.013239,-1.434074,5.597072,77,1
3339,25.501834,750.681875,-0.1512,173.770625,195.440059,0.631333,3,1545.992219,0.084047,5.524833,77,1
3340,25.553384,844.35,0.0236,42.548125,241.374933,0.542615,3,1545.869806,0.401045,5.58553,77,1
3341,21.83874,947.467836,0.270769,8.779202,618.790618,0.422088,3,1546.896319,-0.390855,5.27696,77,1
3342,14.826672,969.42623,0.69614,4.192982,1057.548073,0.173244,3,1548.415198,-2.187176,5.092287,77,1
3343,26.385475,1004.836555,0.294676,9.228417,673.518823,0.311971,3,1546.472498,0.022942,5.102329,77,1
3344,26.77556,995.710345,0.122118,21.534466,233.682949,0.326212,2.994375,1544.333726,-0.471872,4.99862,77,1
3345,25.773873,1041.358199,0.177961,13.38,223.630765,0.358214,2.995625,1541.130382,-0.406866,4.990227,77,1
3346,23.172515,923.338125,-0.0476,27.8425,600.458658,0.490993,2.966875,1539.064109,0.308987,5.680102,77,1
3347,28.232435,927.018698,0.093778,23.129861,489.045468,0.448786,2.84,1537.336111,0.847671,5.440654,77,1
3348,30.506092,1012.65427,-0.026887,22.667355,367.874039,0.39109,2.7875,1534.398874,1.204479,5.436788,77,1
3349,27.834799,1088.573727,0.53445,4.23822,189.8535,0.507306,2.6625,1535.542849,-1.012722,4.588964,77,1
3350,27.466376,1031.252595,0.418195,8.429603,239.75733,0.464966,2.536076,1529.591618,0.527164,4.963443,77,1
3351,25.726289,1050.442488,0.216144,29.681437,136.199343,0.353218,2.173387,1524.587191,0.127945,5.359035,77,1
3352,27.158806,1060.994375,0.0064,20.14375,523.357954,0.230465,2,1516.386323,0.135982,5.234867,77,1
3353,23.427974,936.16,-0.1616,78.689375,953.544647,0.136165,2,1510.561851,0.535517,5.889405,77,1
3354,27.532403,860.27375,0.1456,18.663125,697.622546,0.373552,2,1504.204128,-0.062918,5.098132,77,1
3355,31.263427,779.24625,-0.0876,196.768125,288.01806,0.517978,2,1497.383619,0.62858,5.268391,77,1
3356,27.293983,799.665,-0.2416,193.6875,115.468663,0.488642,2,1490.193997,0.979652,5.860232,77,1
3357,33.549608,1010.3775,-0.0772,58.860625,406.091254,0.443104,3,1482.749139,0.880433,5.265058,77,1
3358,30.041149,1120.62875,0.1228,19.15,676.371475,0.466807,3,1475.178284,-0.456754,4.818013,77,1
3359,30.841416,1159.957514,-0.059582,38.257758,370.668815,0.464423,3,1467.789643,0.764338,5.259454,77,1
3360,32.392667,1182.051574,0.202151,12.403898,183.270405,0.622406,3,1460.694675,0.19764,4.830834,77,1
3361,28.579595,1050.31125,-0.1868,55.519375,151.143279,0.669451,3,1453.093669,0.73377,5.5643,77,1
3362,28.565848,1092.554859,0.128482,11.824341,393.179139,0.729198,3,1446.41214,-0.194881,4.984059,77,1
3363,27.387107,967.74625,-0.302,91.968125,119.205603,0.611802,3,1440.18034,0.898804,5.75545,77,1
3364,31.968164,964.41375,-0.0856,46.933125,393.761057,0.407914,3,1434.569302,0.433375,5.11456,77,1
3365,28.471221,1026.220703,0.058014,21.948891,761.591877,0.401956,3,1431.865845,0.580777,5.268226,88,1
3366,2.025932,191.698113,0,4.8,308.288029,0.788605,3,1542.412313,-5.54615,7.492713,80.103333,1
3367,1.90501,193.305208,0.008064,1396.212865,261.442343,0.902469,3,1541.439439,-5.492402,8.262542,79.32625,1
3368,1.824529,196.418125,-0.0108,1204.3975,79.684428,1.036657,3,1541.332638,-4.930074,8.703055,80.451875,1
3369,2.718479,204.355625,-0.0264,133.535,113.232923,1.165009,3,1541.28372,-4.985789,7.870476,77.104375,1
3370,5.289121,230.39125,-0.0148,159.57,140.758283,1.247031,3,1541.24212,-3.609831,6.956762,77,1
3371,8.92065,266.7625,-0.0596,125.204375,226.270799,1.003358,3,1541.205972,-2.387482,6.433553,77,1
3372,22.15858,369.31125,0.0108,74.074375,181.215604,0.819245,3,1541.172458,-0.714506,5.313377,77,1
3373,17.50995,481.059375,-0.016,58.919375,167.027424,0.883401,3,1541.137706,-1.210795,5.673721,77.061875,1
3374,18.213469,552.886875,-0.0076,22.605,427.350885,0.963193,3,1541.09661,-0.857384,5.606192,77,1
3375,22.143486,570.725,-0.0636,483.18375,132.646414,0.995553,2.98998,1541.04268,-0.595673,5.570155,77,1
3376,25.832113,677.345625,0.1336,53.6975,182.7035,0.947639,3,1540.967814,-0.277111,5.110893,77,1
3377,26.866666,800.75375,0.25,7.97625,338.478043,1.163157,3,1540.862095,-0.642719,4.863564,77,1
3378,21.822968,738.7725,-0.0132,23.356875,467.371352,1.106351,3,1540.713485,-0.482451,5.45003,77,1
3379,27.278415,675.08125,-0.2732,404.8575,112.347769,0.814409,3,1540.507549,0.312433,5.622151,77,1
3380,21.354606,841.711875,0.1276,19.495,389.940705,0.699105,2.818182,1540.227075,-0.781571,5.429907,77,1
3381,24.130146,949.985,0.1128,13.0725,291.470542,0.7735,2.190278,1539.851738,-0.944744,5.110808,77,1
3382,25.104078,926.154375,-0.0868,36.845,115.608096,0.466684,2.051326,1539.357729,0.070982,5.585745,77.291929,1
3383,24.161692,995.400627,0.020075,30.124216,264.011341,0.422769,2.02375,1538.730045,0.056475,5.572945,79.36157,1
3384,9.268896,1062.851931,0.078017,13.528926,553.080822,0.348898,2,1537.374559,-3.006652,5.867178,77,1
3385,19.656332,1111.815534,0.187475,10.818182,384.484612,0.209721,2,1534.262957,-2.095439,5.01843,77,1
3386,15.850732,987.677043,-0.015178,4.110672,723.501093,0.310101,2,1532.026465,-2.918749,4.923369,77,1
3387,11.01558,975.666667,0.32,4.5,833.760017,0.333947,2,1531.006241,-3.290896,5.369087,77,1
3388,23.064614,1147.423077,2.693333,4.083333,643.500008,0.33804,2,1527.244954,-0.60113,4.423041,77,1
3389,8.599614,1241.75,0.96,2,388.417352,0.203363,2,1509.721732,-4.68231,4.986332,77,1
3390,27.856594,1161.713126,0.108729,16.164365,677.376473,0.130657,2,1503.043111,0.649332,5.241649,77,1
3391,28.773984,1086.158382,0.222799,13.459898,1110.291765,0.026333,2,1494.151481,0.112648,5.107988,77,1
3392,24.148748,960.861875,-0.1392,58.596875,986.875042,0.198745,2,1485.413015,0.743803,5.814013,77,1
3393,28.455713,974.7525,0.0236,28.721875,642.021527,0.394817,2,1477.934232,-0.00402,5.11042,77,1
3394,30.804298,996.513125,-0.204,45.22375,251.544594,0.372573,2,1470.171734,1.151025,5.493478,77,1
3395,27.941144,1186.527458,0.060894,23.819285,210.813248,0.296743,3,1462.434942,-0.214609,5.109532,77,1
3396,25.171111,1284.742012,0.332438,7.630153,663.497524,0.319988,3,1459.45524,-1.225817,4.786771,77,1
3397,28.186003,1267.414013,0.369464,6.26183,655.138927,0.360273,3,1455.574804,-0.470937,4.672047,77,1
3398,25.767169,1228.757353,0.367132,5.224806,86.952581,0.42741,3,1445.487159,-1.91669,4.547951,77,1
3399,27.708604,1209.631285,0.918418,3.847458,161.614969,0.464061,3,1442.195201,-1.520146,4.416252,77,1
3400,27.863584,1171.092593,0.20373,7.752412,411.30357,0.565304,3,1430.837959,-0.558149,4.834469,77,1
3401,35.180124,1155.715142,0.330602,10.451807,130.804542,0.41988,3,1425.670752,0.12047,4.62581,77,1
3402,30.184424,1146.406844,0.400771,7.163776,439.374667,0.318652,3,1421.22465,-0.650883,4.635921,77,1
3403,23.415435,1115.512195,0.744186,2.534884,752.840159,0.306922,3,1420.239346,-1.883207,4.467844,77,1
3404,0.889745,195.444444,0.040635,21.15873,418.033362,0.741269,3,1537.404682,-5.585866,9.481185,82.028998,1
3405,1.923607,197.398521,-0.006389,216.994176,573.385719,0.959566,3,1538.461652,-5.518497,8.197883,79.095625,1
3406,1.900518,200.516875,-0.0016,618.25125,304.478567,0.896513,3,1538.361226,-5.423556,8.355669,79.665,1
3407,4.447533,212.094375,0.002,154.869375,145.279785,1.017127,3,1538.173207,-4.410382,7.250576,77,1
3408,5.33533,248.43125,0.0076,35.86875,461.560537,1.10659,3,1537.978064,-3.822723,6.627459,77,1
3409,7.185311,290.11625,-0.0284,43.234375,599.839614,1.03311,2.996875,1537.772462,-3.124835,6.516456,77,1
3410,18.81571,401.06375,0.04,22.169375,552.378926,0.736884,2.805625,1537.551995,-0.687427,5.706181,77,1
3411,20.976114,537.25875,0.172,10.73625,399.45634,0.4724,2.934509,1537.311036,-1.078197,5.205747,77,1
3412,17.909973,618.861875,0.0656,10.916875,594.589512,0.542508,2.828947,1537.042604,-1.202208,5.467113,77,1
3413,23.170855,690.9975,0.1436,12.331875,358.59998,0.620526,2.083333,1536.738135,-0.671068,5.184698,77,1
3414,23.264313,677.70875,-0.05,369.3625,128.745911,0.739566,2,1536.387311,-0.390698,5.506222,77,1
3415,15.328632,672.153125,-0.1872,344.61875,119.638387,0.830272,2,1535.977833,-0.452867,6.563093,77,1
3416,28.128609,787.428125,0.0416,32.126875,318.558773,1.036848,2,1535.495139,-0.495015,5.06555,77,1
3417,24.51168,817.779375,-0.1124,257.00625,185.624202,0.96877,2,1534.922159,-0.311382,5.402303,77,1
3418,25.881446,896.876875,0.0356,79.145,286.923672,0.768177,2,1534.239014,-0.404038,5.260489,77,1
3419,23.580355,1043.21,-0.024,24.56875,405.658032,0.586771,3,1533.422757,-0.102891,5.458363,77.393352,1
3420,24.490834,1077.629032,0.654731,6.035806,244.773991,0.407443,3,1534.826959,-0.349098,4.946073,79.032787,1
3421,7.136126,1096.304878,0.582564,2.230769,503.538043,0.34778,3,1534.547687,-5.126455,5.496351,78.5,1
3422,7.507255,1098.176471,0.201143,2.457143,644.083885,0.321182,3,1533.995522,-3.240127,5.581682,77,1
3423,21.977705,1081,2.688,8.6,1354.121045,0,3,1479.499585,1.740966,5.365707,77,1
3424,25.174438,1067.476636,0.835728,5.834951,1171.237856,0.073714,3,1474.116187,-0.342362,4.754837,77,1
3425,27.525106,1086.168514,0.30852,6.878924,852.226584,0.306775,3,1465.291153,-0.755985,4.728374,77,1
3426,30.754869,1123.613293,0.484431,6.076923,359.422588,0.298945,3,1457.436596,0.086678,4.654006,77,1
3427,17.992072,1268.820513,0.125361,6,305.419003,0.222161,3,1447.718193,-2.304362,5.002007,77,1
3428,2.411722,191.475,0.18,3.75,26.232483,0.985148,3,1536.681057,-5.350771,6.522927,85.167233,1
3429,2.415026,193.970129,-0.005683,138.073087,205.342276,0.803769,3,1535.889141,-4.889123,7.90958,83.976875,1
3430,2.216146,198.84875,0.0056,52.885625,638.315305,0.888623,3,1535.605333,-5.602713,7.814997,79.354375,1
3431,2.326805,207.580625,-0.0052,220.58,483.927081,0.912287,2.9575,1535.287957,-5.470142,7.829783,77.7275,1
3432,3.236766,220.93125,-0.0096,576.90875,144.662582,0.900705,2.65,1534.952437,-4.118018,7.48971,77,1
3433,4.890064,249.35375,-0.0056,277.849375,156.368701,0.89852,2.339375,1534.595012,-3.607804,6.947472,77.765,1
3434,10.395737,292.079375,-0.042,170.58625,286.203033,0.761206,2.08625,1534.210893,-2.655373,6.203626,77.685,1
3435,21.148468,366.21,-0.0252,212.02375,472.251481,0.66849,2,1533.794106,-0.143322,5.658366,77,1
3436,26.870566,444.486875,-0.1056,154.863125,579.527417,0.517848,2,1533.337341,0.040764,5.396566,77.03,1
3437,22.339228,578.633125,0.0108,97.6675,772.729546,0.406182,3,1532.831784,-0.387565,5.502849,77,1
3438,22.732105,688.009375,-0.0716,30.603125,739.432055,0.443625,3,1532.266925,0.010933,5.645482,77,1
3439,22.499096,761.050625,0.0168,14.805,511.721028,0.563125,3,1531.630356,-0.932228,5.239288,77,1
3440,30.824951,814.515,0.2444,12.085625,334.593219,0.634594,3,1530.907558,-0.66673,4.719281,77,1
3441,26.797291,834.749375,-0.1808,228.32875,110.156251,0.893182,3,1530.081668,0.392961,5.561337,77,1
3442,21.659841,926.85,0.2204,11.28875,199.990876,0.839496,3,1529.13323,-1.444953,5.12549,77,1
3443,21.543608,966.815625,-0.1704,151.971875,124.358068,0.689807,3,1528.039983,-0.078029,5.841897,77,1
3444,19.01699,1110.642616,0.087292,20.819029,454.142934,0.475423,3,1526.814778,-0.430373,5.629124,77,1
3445,8.089084,1187,1.92,0,606.378876,0.415005,2.9775,1529.367188,-10.976549,4.292522,81.866409,0
3446,2.740494,193.089623,-0.019673,36.068204,125.85498,0.919152,2.651875,1533.068127,-4.629517,7.561928,85.85125,0
3447,2.467823,199.5775,0.0112,53.039375,398.563704,0.881155,2.296875,1532.583542,-5.317947,7.669697,79.056875,0
3448,3.233831,214.92875,-0.0096,88.964375,557.281647,1.025855,2.02625,1532.125494,-4.86049,7.215019,77,0
3449,3.377213,230.1325,-0.0104,159.5825,405.79407,0.954443,2,1531.635674,-4.326499,7.380522,77,0
3450,5.475752,253.288125,-0.0168,271.721875,279.886774,0.976404,2,1531.109008,-3.799528,6.888281,77.23,0
3451,14.342201,301.750625,-0.0228,277.490625,138.244402,0.957501,2,1530.53929,-1.715864,5.914984,77,0
3452,23.354436,399.454375,-0.0524,133.96375,105.571419,0.766533,2,1529.919024,-0.244717,5.428796,77,0
3453,21.104066,502.138125,-0.1064,72.4425,192.875491,0.621044,3,1529.239277,-0.409896,5.517763,77,0
3454,16.905629,640.824375,0.0424,18.63125,395.093769,0.581983,3,1528.4895,-0.99765,5.649641,77,0
3455,18.869658,698.00875,0.078,76.8875,694.560041,0.543813,3,1527.657332,-0.99767,5.490968,77,0
3456,25.834045,780.936875,-0.0012,110.475,714.812179,0.636625,3,1526.728418,-0.474623,5.275848,77,0
3457,18.231849,858.586875,-0.19,49.178125,649.756412,0.752015,3,1525.686193,-0.73885,5.791558,77,0
3458,20.369912,961.015,0.1348,13.821875,344.414594,0.711213,3,1524.51167,-0.847433,5.38732,77,0
3459,16.547683,994.285,-0.1,167.145,120.128857,0.620323,2.808125,1523.18324,-0.149788,6.211474,77,0
3460,17.064378,1074.520625,0.1176,26.75125,250.719305,0.501333,2.42625,1521.676486,-1.270269,5.462879,77,0
3461,16.51962,1127.135458,0.042498,25.317787,528.954713,0.325488,2.085,1520.584995,-1.052273,5.855807,78.270103,0
3462,3.906794,193.856311,-0.038945,3408.701826,111.286552,0.955698,2,1530.155563,-3.5783,7.187574,80.326875,0
3463,3.647705,198.325625,0.0064,1722.3625,89.211497,0.922594,2,1529.491069,-4.451372,7.397892,79.611875,0
3464,3.971227,218.891875,0.0072,1264.054375,145.257443,1.005915,2,1528.8872,-4.582951,7.012721,77.71,0
3465,4.021055,240.604375,0.0012,1229.926875,124.571318,0.972157,2,1528.2379,-4.325779,7.031972,77.015,0
3466,6.856773,270.698125,0.0152,1047.99875,145.37525,0.981313,2,1527.536819,-3.416728,6.52085,77,0
3467,11.993535,331.6575,-0.0192,38.284375,334.93396,1.087199,2,1526.776383,-1.996445,5.99927,77,0
3468,23.211807,475.655625,0.1804,32.690625,372.147106,1.139354,2,1525.947649,-1.07103,5.096131,77,0
3469,18.329415,573.761875,-0.0452,21.396875,241.763639,1.022673,3,1525.040141,-0.816217,5.649225,77,0
3470,24.024424,628.6775,0.2432,8.2275,193.188765,0.825314,3,1524.041666,-0.994643,4.91452,77,0
3471,21.980774,586.268125,-0.2168,421.34625,243.369126,0.675722,3,1522.938141,0.380876,6.018402,77,0
3472,26.877261,767.69125,-0.0008,85.10125,278.013355,0.562881,2.999375,1521.713396,-0.332435,5.22006,77,0
3473,15.115462,885.423125,0.0584,71.215,455.578188,0.657311,2.73125,1520.348986,-1.430088,5.83662,77,0
3474,22.888063,1017.559375,0.0428,20.30125,597.157647,0.708812,2.218125,1518.823989,-0.17168,5.56351,77,0
3475,14.599761,1107.855,0.0696,18.625625,403.746273,0.539892,2.000625,1517.114843,-1.742549,5.659022,77,0
3476,13.60871,1102.717608,-0.0289,51.823481,329.026177,0.336614,2,1515.793326,-1.649866,5.943734,77,0
3477,12.494528,1121.724138,-0.028764,13.730337,532.516093,0.29064,2,1516.568314,-1.65265,5.8843,77,0
3478,2.857979,204.431373,0.184889,1.622222,106.62976,0.998827,2,1527.85271,-7.27861,6.268897,82.146667,0
3479,3.580995,198.49934,-0.017401,591.226127,106.465586,0.917284,2,1526.379292,-3.545439,7.666352,78.255,0
3480,4.851719,214.16125,-0.0132,94.37875,263.453703,1.009759,2,1525.586978,-3.640469,7.108883,77,0
3481,7.214437,256.25625,-0.0092,42.754375,429.991493,0.947039,2,1524.77461,-3.208737,6.570862,77,0
3482,9.154172,296.88,0.004,219.144375,296.873891,0.717233,2,1523.895695,-2.990101,6.200174,77,0
3483,14.175598,322.625,-0.058,1248.625,114.381282,0.818741,2,1522.941367,-1.056157,6.201135,77,0
3484,21.362479,397.8475,-0.0028,611.63875,181.22935,1.03974,2.962926,1521.901312,-0.517473,5.629971,77,0
3485,26.314501,500.305625,0.0704,527.0775,209.598118,1.002462,2.56625,1520.763597,-0.284061,5.285593,77,0
3486,25.946648,501.61875,-0.2204,652.6675,111.422299,0.852437,2.206875,1519.514508,0.121365,5.450896,77,0
3487,26.680712,598.375,0.042,152.788125,213.462128,0.717748,2,1518.138363,-0.666785,5.044592,77,0
3488,29.380815,722.84375,-0.1356,206.44375,176.700889,0.647661,2,1516.617329,0.463364,5.330076,77,0
3489,23.090768,865.59375,-0.0712,141.926875,113.356021,0.529464,2,1514.931245,-0.033988,5.6423,77,0
3490,24.670288,1023.25125,-0.0604,51.244375,287.897344,0.463149,2,1513.057446,0.242239,5.556716,77,0
3491,22.004099,1191.417246,0.135274,9.749827,538.720033,0.390848,2,1511.305503,-0.889577,5.106823,77,0
3492,14.69782,1163.034653,0.038554,17.551807,641.819713,0.254568,2,1511.03746,-1.357755,5.735285,77.667992,0
3493,2.59744,200.561471,0.00381,173.94246,218.384972,0.807143,2,1523.132127,-5.007437,7.611712,81.205,0
3494,7.431411,209.1875,-0.0376,305.998125,128.653169,0.864217,2,1522.239084,-2.79713,7.059219,77,0
3495,5.406708,272.145,0.03,64.69,533.333666,0.879939,2,1521.261631,-3.658022,6.718106,77,0
3496,8.436746,318.32625,0.0032,28.346875,663.229244,0.73023,2,1520.203191,-2.73195,6.362799,77,0
3497,15.181744,393.416875,0.0484,19.25625,441.364329,0.702774,2.082609,1519.053687,-1.669394,5.704218,77,0
3498,18.114553,433.541875,-0.002,558.1625,235.648502,0.822641,2,1517.801525,-1.064024,5.837611,77,0
3499,25.462887,476.121875,-0.0168,440.019375,219.761266,0.829702,2,1516.433435,0.627782,5.729373,77,0
3500,27.246436,526.1,-0.2584,260.41125,382.263155,0.745229,2,1514.934297,0.226329,5.44567,77,0
3501,32.02047,630.875625,-0.126,179.625625,656.549713,0.652765,2,1513.286971,0.441261,5.16428,77,0
3502,27.093243,798.623125,-0.0412,95.37125,625.981557,0.606582,2,1511.47212,-0.072242,5.238768,77,0
3503,28.379109,975.750625,0.0788,30.746875,380.486756,0.45667,2,1509.468051,0.153805,5.145754,77,0
3504,29.076783,1112.561111,0.024786,19.970263,140.988554,0.344146,2,1507.570746,-0.088799,4.999622,77,0
3505,19.735552,1199.853261,0.518564,3.128205,139.364162,0.286121,2,1507.203599,-1.964724,4.731687,77.034335,0
3506,3.21646,203.361055,0.001356,260.135593,353.867578,0.588321,2,1519.882289,-4.471636,7.214661,78.68,0
3507,6.321233,206.9575,-0.0636,201.358125,132.194807,0.618218,2,1518.85794,-3.717161,7.054904,77,0
3508,7.504081,271.318125,0.062,153.14375,330.954086,0.572519,2,1517.714915,-3.360211,6.548701,77,0
3509,5.279901,310.390625,-0.0136,97.398125,726.193915,0.690411,2,1516.476936,-3.502188,6.884373,77,0
3510,16.227571,401.309375,0.054,26.006875,618.551746,0.770245,2,1515.132808,-1.19155,5.719477,77,0
3511,9.585608,457.828125,-0.0736,42.926875,229.094277,0.769434,2,1513.669762,-2.582968,6.240554,77,0
3512,25.363606,582.678125,0.1452,15.82375,139.562638,0.695545,2,1512.073311,-0.407681,5.116223,77,0
3513,29.099436,710.43,0.3692,8.983125,424.019789,0.518611,2,1510.327067,-0.669704,4.794853,77,0
3514,27.522363,775.91625,0.038,33.74625,898.423322,0.232467,2,1508.412592,-0.037107,5.249743,77,0
3515,25.537416,935.066875,0.11,16.945,1057.585552,0.195715,2,1506.309216,-0.413879,5.163405,77,0
3516,24.742025,1014.069299,0.039742,25.350806,750.590744,0.310814,2,1504.649859,-0.401358,5.21006,77,0
3517,28.272437,1115.263298,0.204536,7.909794,513.161902,0.285339,2,1503.574629,-0.689434,4.756515,77,0
3518,2.791858,205.866667,0.151579,3082.657895,471.404237,0.929353,2,1517.37492,-4.576255,7.189421,77,0
3519,3.013823,205.488064,-0.000428,1029.192513,315.829357,0.820091,1.947598,1515.48699,-4.23503,7.679042,77.405,0
3520,13.099541,247.145,0.0036,615.915625,121.981271,0.72194,2,1514.150376,-2.053111,6.219653,77,0
3521,5.026947,311.51125,-0.0036,43.2825,467.304268,0.875602,2,1512.734453,-4.262212,6.644411,77,0
3522,10.28924,362.5625,0.0172,20.031875,369.005196,0.730828,2,1511.198002,-2.552481,6.093775,77,0
3523,11.151052,397.743125,-0.054,122.755,113.410645,0.552619,2,1509.52721,-1.672421,6.310994,77,0
3524,18.302236,462.083125,-0.0548,89.02125,375.543506,0.463108,2,1507.706495,-0.880983,5.76563,77,0
3525,29.614027,582.536875,-0.1532,60.46875,618.956251,0.289449,2,1505.718362,0.33522,5.26137,77,0
3526,25.997684,802.42875,0.1124,18.59875,973.506106,0.057754,1.999375,1503.543235,-0.09787,5.239354,77,0
3527,21.796459,930.61375,0.0572,18.3825,1280.484774,0.000611,1.71125,1501.159299,-0.423698,5.448941,77,0
3528,18.49404,972.874372,0.209455,9.977273,1346.679256,0.000276,1.281986,1499.175437,-0.903735,5.339118,77.080241,0
3529,2.745593,209.536657,0.018431,27.899702,325.777686,1.110419,1,1511.951821,-5.424874,7.40158,79.7125,0
3530,7.203895,212.011875,-0.1016,1058.465,110.322206,1.249445,2,1510.583716,-2.596217,7.278636,77.03875,0
3531,10.371852,288.253125,0.044,35.0975,309.501297,1.148021,2,1508.992963,-3.105119,6.137905,77,0
3532,11.92383,319.965625,-0.0204,310.9325,121.273172,0.924705,2,1507.268154,-2.197647,5.934638,77,0
3533,12.328953,359.323125,0.058,228.0875,298.015133,0.714737,2,1505.394551,-2.514927,5.787233,77,0
